LipidIon,4,5,6,11,12,13,14,18,19,20,25,26,27,31,32,33,38,39,40,41,45,46,47,52,53,54,55
ChE(18:3),18551476.01,10200150.47,19966885.68,14760135.28,8576505.279,21625494.71,7123055.226,15837334.46,546462.3436,1098680.571,1082859.702,1772853.456,4390234.544,0,0,1936717.858,4738922.414,0,0,8319259.963,6877285.288,0,0,0,15023891.79,0,0
ChE(22:5),0,3665505.936,9504553.201,5541028.575,8149096.396,12798147.72,0,11595170.02,2034057.967,6792216.442,828407.9453,2617362.948,3877580.248,0,0,1400259.271,1031257.024,0,0,0,0,0,0,0,0,0,0
ChE(22:6),5083733.224,6161268.044,21181591.59,22738299.76,17674447.39,24210598.38,9833141.224,58794486.47,20697620.75,19374528.08,8749897.592,20380751.66,18242651.23,0,0,10772219.39,17775575.63,0,0,13341935.66,0,0,0,0,0,0,0
DG(14:0_18:2),2626796.103,9247812.042,0,0,0,0,3476496.151,0,0,0,0,0,0,18138478.09,10071554.11,0,0,23181294.94,18863372.33,5858273.481,10104100.06,27670880.6,30038777.33,51250343.15,16505108.49,18456476.66,30718094.91
DG(16:0_16:1),13159183.54,19853976.27,5565066.941,696416.2226,0,5228351.523,9448030.643,4127095.893,0,0,0,0,0,21002966.11,22223565.92,0,0,31460234.85,22578057.61,23205420.47,18993068.9,28025918.47,38732581.14,48026755.43,19814905.34,21231460.34,37153099.16
DG(16:0_18:1),79488074.05,87640994.16,31916615.5,11430431.75,3789596.533,33667783.62,47852406.37,23627368.24,0,795275.0535,0,0,0,74632926.31,93910102.83,1244755.518,3274486.867,95728713.89,64191448.85,103446185.3,44031232.92,71151122.12,112248648,148674872.6,91420023.44,82035841.95,106515842.2
DG(16:0_18:2),154319595.1,287845509.7,74532773.8,39879952.8,13315007.5,58078157.15,122956430.5,51107930.2,0,3281515.574,0,0,1551224.674,251369661.9,304806186.5,11088181.47,4849529.347,389705870.7,354257634.6,238375075,205525697.8,361150097.9,381077284.4,589145686.3,347192770,257847435.3,427321881.6
DG(16:0_18:3),71554100.37,75331422.91,15590193.21,8472604.641,0,20463935,46567044.92,11913089.86,0,0,0,0,0,142873535.7,220733986.2,2622080.563,0,195182583.5,158524863.1,95584347.19,103536581.1,194347292.9,269834596.1,364966385.5,156609269.3,149000255.4,241648676
DG(16:1_18:3),7804396.276,10429415.79,0,0,0,0,12654907.46,0,0,0,0,0,0,52378517.5,138287501,0,0,131297006.3,64446984.29,13272474.63,49834215.73,69669248,99593433.87,158302847.5,45930391.23,93474330.99,81581394.5
DG(16:1_22:5),2849113.121,5763324.566,0,0,0,0,9518068.701,0,0,0,0,0,0,27700092.06,133491664.9,0,0,49092228.02,30304117.67,5536274.768,13797274.59,25176788.83,6291347.66,34541360.52,13401753.4,25993752.24,11253094.53
DG(17:1_18:1),23013481,22542108.49,10976977.24,5583292.874,2517823.191,15985046.65,19227921.93,8255278.744,0,0,0,0,0,38708156.12,32330343.86,325725.8053,2201102.721,48269411.11,42841253.8,21301151,28620750.4,42324597.53,61340246.17,73705030.91,58059589.34,40751192.22,52883580.86
DG(17:1_18:2),41499604.38,40412379.5,16594664.34,1249427.968,3152770.596,12047516.91,19572890.88,10760964.61,0,0,0,0,0,75674871.69,64671951.76,952410.6053,0,88901375.42,66902553.31,55901174.36,55280182.35,88019155.44,116960337.6,140188227.5,72443164.19,70115102.86,87517976.35
DG(18:0_18:1),15888424.4,14271256.72,11045263,6752164.618,1265117.376,15461938.35,9600221.661,8362278.574,0,672777.8024,0,0,0,21182382.66,18242305.65,1047114.705,0,16868002.61,15566391.36,20444131.64,24655860.85,19094622.57,15202185.09,11714433.38,21958131.74,24034005.73,12346568.03
DG(18:1_18:1),109175773,99764832.05,48059091.51,29086952.03,11859821.9,57480894.41,68733215.11,43200295.26,907708.8528,1812028.686,0,0,2773701.463,155111323,137260982.7,10443707.35,11837132.7,197329590.7,112853817.4,140526884,106329963.2,163510580.3,194702657.5,294397484.5,137605521,116480893.4,161330568.3
DG(18:1_18:2),159833834.9,312405911.7,96954374.74,45772976.96,18831601.86,83492672.1,140693224.4,56364992.89,1360650.199,0,2579712.068,0,0,408328517.6,530074237.6,17122925.92,12137464.66,508679848.3,370925757.3,231838015.8,279230570.1,556370230.6,595560434.7,898067791.1,506106355,396395542.5,495357315.8
DG(18:1_20:4),73169722.86,99090251.97,17611181.32,8542987.176,11172344.83,25705845.27,39976570.72,37568866,0,428364.6805,2308947.036,1587132.424,0,146668579.5,245437896.4,3852749.946,2861587.851,165791897.2,156914083.3,94130900.83,134081707.1,150461347.2,220688593.2,266352140,96621830.08,137135789.3,132024385.7
DG(18:1_22:4),2956482.839,12298800.13,3529592.84,2521525.244,1344428.365,5157402.963,7264824.12,5240425.285,0,0,0,376958.8298,0,26058949.52,28474049.79,0,841710.5786,34025427.17,12644732.39,23269266.96,27697790.68,31335386.4,22201730.29,64054684.26,17626560.55,31692228.92,19458527.43
DG(18:1_22:5),53184981.19,59829575.95,17597673.59,13789045.47,8308684.418,28789349.3,37901829.5,41496076.99,0,2116154.767,0,2360690.336,0,143033157.4,201422545.4,6116084.028,3681555.909,180076321.4,131574898.7,77062529.24,78762776.21,143061483.6,189947488.1,257670687.2,81989695.98,127509112.8,147448018
DG(18:2_18:2),206508828.6,276032870.2,68694867.56,22380691.23,12292896.63,49037261.47,140343411.5,39733551.29,0,0,0,0,0,391535890.3,680338133.9,11431045.25,4466593.13,567518513.5,365127299.1,229793661.6,319488165.4,522920858.7,675004810.7,1066848440,370885825.9,449521585,649941505
