Metabolites (see Note below for Bold metabolites),4,5,6,11,12,13,14,18,19,20,25,26,27,31,32,33,38,39,40,41,45,46,47,52,53,54,55
GLUCOSE 1-PHOSPHATE,105061707.3,51019151.84,64523221.4,37111685.25,32969285.84,118796004.8,59510197.51,34580673.88,62648024.87,7579406.991,0,0,0,46917388.13,0,0,0,0,0,86315956.51,57645539.93,69703325.86,93859492.14,56963221.33,36111449.59,92173975.93,67497220.02
GLUCOSE 6-PHOSPHATE,191853953.5,62956531.36,90812049.51,40358536.14,52742648.69,206260725.2,89610586.82,24790908.66,62040773.5,3894980.359,0,2571457.521,662817.061,79708679.18,0,0,638219.8462,3798182.24,3281671.76,105266550.7,121747975.1,125348239.2,159537119.4,8054253.792,59261765.33,204663926.4,112998827.6
GLUCURONATE,73503372.03,112138900.3,101899420.5,89457083.89,65506965.77,83145674.7,76658124.21,72804731.04,57370753.13,61186651.42,1887631.34,3902314.318,11195476.02,33896470.86,34692768.82,12416609.93,24731690.51,24641232.09,31676084.26,25621411.72,46341608.6,45872317.89,38786182.83,135087208.8,59634318.09,78504988.35,90026452.22
GLUTAMATE,1010819773,571055514.5,664843039.8,359377501.7,574616898.5,757812292.9,289674631.6,272662321.5,204895705.4,159018742.7,83240897.37,230603527.8,285308069.5,339055171.8,198926510.5,117114482.4,300173558.3,629072851.9,516840127.3,1136401498,776946849.6,532704800.2,1229442261,1471955404,497520868.3,900998678.3,831719577.5
GLUTAMINE,70889180.75,63683159.03,103364110.6,91273094.63,65166560.93,141734055.4,46120842.09,135896127.1,113097716.1,63287602.53,29161455.67,67374602.92,51602908.09,48293671.24,51971012.21,36594045.49,122987519.5,68868667.74,49513298.56,281412210.4,167055017.2,72960319.34,86000553.23,338240974.1,73250133.83,86772002.84,66869026.91
GLUTARATE,0,5602443.87,57719388.94,46841027.78,36485168.95,123321812.5,16479875.39,0,44476077.62,20292959.33,33417836.29,136286367,132647576.4,2688812.775,937298.2214,41621568.36,7163613.911,0,5334105.315,43259854.18,62162555.35,24716238.48,5790845.159,26682814.99,101917312.4,49466778.24,3499858.499
Glutathione oxidized,3516004.524,4368718.832,2512550.167,5227838.811,2317879.38,0,2929352.229,351713.4879,1279280.745,1334442.913,0,882178.3269,0,0,0,0,0,0,0,767443.4023,1305135.836,0,729772.4826,6009326.054,3516810.536,2895005.97,941463.2956
GLUTATHIONE REDUCED,293825.2093,0,24889192.01,10715777.88,357388.8174,0,18774268.61,0,677981.6361,363514.8124,0,0,0,1818893.904,0,0,0,0,0,3925140.593,37726307.43,23251332.02,2699480.672,0,0,462745.48,13857919.37
Glyceraldehyde,1184519024,1539696159,2087893551,2900933120,1669593897,1357809942,1080119209,1845554846,3065839607,3083584057,1145897279,2141156433,1545345758,2251287190,1748403885,1420745969,1927503752,1971813303,2358567308,2559736044,2854037487,2620439598,3298475752,2793990028,2828979121,1634689673,1183025512
GLYCERATE,13992478.81,15988964.93,18206367.32,19277430.06,18451768.51,22626818.58,8750400.988,51314842.11,57707568.09,38237579.25,10403083.51,41548025.17,11853020.12,14532950.84,20868730.14,41653200.27,25659619.45,18840352.51,14940266.57,12303721.07,20776553.23,25659874.71,14273611.31,26629033.71,18228849.43,7145496.805,7105483.797
GLYCEROL,137754514,149063823.5,248027780.4,275767673.2,179254226.3,179383693.5,154507602.9,314724897.1,168307150.5,168164679,286850357.5,304034489.2,183156225.2,272610789,313760919.6,280630350.5,261858324.5,248712766.9,261861838.7,237749810.4,261737196.3,249957075.4,390061323.1,528766241.4,340503745.8,251282226.1,255401249.6
